PRODUCT_NAME,ADDITIVES_EN,ADDITIVES_EN_encoded,ALCOHOL_100G,ALLERGENS,ALLERGENS_encoded,ALPHA_LINOLENIC_ACID_100G,CALCIUM_100G,CARBOHYDRATES_100G,CARBON_FOOTPRINT_100G,CARBON_FOOTPRINT_FROM_MEAT_OR_FISH_100G,CHOLESTEROL_100G,CREATOR,CREATOR_encoded,ECOSCORE_GRADE,ECOSCORE_GRADE_encoded,ECOSCORE_SCORE,ENERGY_100G,ENERGY_FROM_FAT_100G,ENERGY_KCAL_100G,ENERGY_KJ_100G,FAT_100G,FIBER_100G,FOOD_GROUPS_EN,FOOD_GROUPS_EN_encoded,FRUITS_VEGETABLES_NUTS_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_FROM_INGREDIENTS_100G,INGREDIENTS_TAGS,INGREDIENTS_TAGS_encoded,INGREDIENTS_TEXT,INGREDIENTS_TEXT_encoded,INSOLUBLE_FIBER_100G,IODINE_100G,IRON_100G,LACTOSE_100G,MAGNESIUM_100G,MALTODEXTRINS_100G,MONOUNSATURATED_FAT_100G,NUTRISCORE_GRADE,NUTRISCORE_GRADE_encoded,NUTRISCORE_SCORE,NUTRITION_SCORE_FR_100G,OMEGA_3_FAT_100G,OMEGA_6_FAT_100G,PANTOTHENIC_ACID_100G,PHOSPHORUS_100G,PHYLLOQUINONE_100G,POLYUNSATURATED_FAT_100G,POTASSIUM_100G,PROTEINS_100G,SALT_100G,SATURATED_FAT_100G,SODIUM_100G,STARCH_100G,SUCROSE_100G,SUGARS_100G,TRACES_EN,TRACES_EN_encoded,TRANS_FAT_100G,VITAMIN_A_100G,VITAMIN_B12_100G,VITAMIN_B1_100G,VITAMIN_B2_100G,VITAMIN_B6_100G,VITAMIN_B9_100G,VITAMIN_C_100G,VITAMIN_D_100G,VITAMIN_E_100G,VITAMIN_K_100G,VITAMIN_PP_100G,ZINC_100G
BAKED TOFU ROYAL THAI,E516 - CALCIUM SULPHATE,0.9803921568627452,0.0,,0.0,0.0,0.00045853658536585366,0.03151785714285714,0.0,0.0,0.0,USDA-NDB-IMPORT,0.9437751004016064,UNKNOWN,1.0,0.046875,0.12149224166391549,0.0,0.12154696132596685,0.0,0.0588,0.12068965517241378,"FISH‚ MEAT‚ EGGS,MEAT,MEAT OTHER THAN POULTRY",0.53125,0.0,0.0,0.0,"EN:TOFU,EN:FILTERED-WATER,EN:WATER,EN:SOY-SAUCE,EN:SAUCE,EN:BROWN-RICE-SYRUP,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:RICE-SYRUP,EN:LEMON-JUICE,EN:FRUIT,EN:FRUIT-JUICE,EN:GARLIC,EN:VEGETABLE,EN:ROOT-VEGETABLE,EN:RICE-WINE,EN:ALCOHOL,EN:CANE-SUGAR,EN:SUGAR,EN:SPICE,EN:CONDIMENT,EN:CANOLA-OIL-AND-SUNFLOWER-OIL,EN:SESAME-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:JALAPENO-PEPPER,EN:CHILI-PEPPER,EN:CAYENNE-PEPPER,EN:LEMONGRASS,EN:HERB,EN:ONION,EN:SEA-SALT,EN:SALT,EN:SPROUTED-SOYBEANS,EN:LEGUME,EN:SOYA,EN:SOYA-BEAN,EN:NIGARI,EN:E511,EN:E516,EN:WHOLE-WHEAT,EN:CEREAL,EN:WHEAT,EN:NATURAL-FIRMING-AGENT,EN:FIRMING-AGENT,EN:TO-PRESERVE-FRESHNESS",0.45045731707317077,"ORGANIC TOFU (FILTERED WATER, SPROUTED ORGANIC SOYBEANS, NIGARI [MAGNESIUM CHLORIDE, A NATURAL FIRMING AGENT], CALCIUM SULFATE), FILTERED WATER, ORGANIC SOY SAUCE (WATER, ORGANIC SOYBEANS, SEA SALT, ORGANIC WHOLE WHEAT, ORGANIC ALCOHOL [TO PRESERVE FRESHNESS]), ORGANIC BROWN RICE SYRUP, ORGANIC LEMON JUICE, ORGANIC GARLIC, ORGANIC RICE WINE, ORGANIC CANE SUGAR, ORGANIC SPICES, ORGANIC CANOLA OIL OR ORGANIC SUNFLOWER OIL, ORGANIC SESAME OIL, ORGANIC JALAPENO, ORGANIC CAYENNE POWDER, ORGANIC LEMONGRASS DRIED, ORGANIC CHILI POWDER, ORGANIC ONION POWDER, SEA SALT.",0.64822695035461,0.0,0.0,0.008833333333333334,0.0,0.0,0.0,0.0,A,0.2,0.2558139534883721,0.2558139534883721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18385416666666665,0.015787037037037037,0.019666666666666666,0.015787037037037037,0.0,0.0,0.049027777777777774,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15441176470588236,0.0,0.0,0.0,0.0,0.0
MISO AND TOFU,,0.0,0.0,,0.0,0.0,0.0,0.11666666666666607,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.3131396500495213,0.0,0.3130755064456699,0.0,0.17333333333333,0.2298850574712655,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09722222222222188,0.05679012345679074,0.13333333333333333,0.056790123456790735,0.0,0.0,0.03703703703703749,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOFT TOFU,,0.0,0.0,,0.0,0.0,0.0,0.0035714285714285713,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.0414328161109277,0.0,0.04143646408839779,0.0,0.03,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAD THAI WITH TOFU,,0.0,0.0,EN:SOYBEANS,0.9230769230769231,0.0,0.00021951219512195122,0.04115772703133214,0.0,0.0,0.0,ORG-DATABASE-USDA,0.7148594377510039,UNKNOWN,1.0,0.046875,0.09491581379993398,0.0,0.09499065497340468,0.0,0.033457249070632,0.05172413793103448,,0.0,0.0,0.0,0.0,"EN:COOKED-PAD-THAI-NOODLES,EN:THAI-STYLE-SAUCE,EN:CARROT,EN:VEGETABLE,EN:ROOT-VEGETABLE,EN:TOFU,EN:SPRING-ONION,EN:ONION,EN:ROASTED-PEANUTS,EN:NUT,EN:PEANUT,EN:WATER,EN:NOODLE,EN:DOUGH,EN:SESAME-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:LIGHT-BROWN-SUGAR,EN:TAMARI,EN:SAUCE,EN:SOY-SAUCE,EN:PEANUT-PASTE,EN:RICE-VINEGAR,EN:VINEGAR,EN:GARLIC-PUREE,EN:GARLIC,EN:CANOLA-OIL,EN:RAPESEED-OIL,EN:TAMARIND,EN:GINGER,EN:CONDIMENT,EN:SPICE,EN:MODIFIED-STARCH,EN:STARCH,EN:SEA-SALT,EN:SALT,EN:LIME-JUICE,EN:FRUIT,EN:FRUIT-JUICE,EN:CAYENNE-CHILI-PEPPER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:E516,EN:E509,EN:RICE,EN:ALCOHOL,EN:PAPRIKA,EN:LIME-JUICE-CONCENTRATE,EN:LIME-OIL,EN:ESSENTIAL-OIL",0.04573170731707317,"COOKED PAD THAI NOODLES (WATER, NOODLES [RICE, MODIFIED FOOD-STARCH], SESAME OIL), THAI STYLE SAUCE (WATER, LIGHT BROWN SUGAR, TAMARI SOY SAUCE [WATER, SOYBEAN, SALT, ALCOHOL], PEANUT BUTTER [DRY ROASTED PEANUTS], ONION, RICE VINEGAR [WATER, RICE], GARLIC PUREE, CANOLA OIL, TAMARIND JUICE CONCENTRATE [TAMARIND], GINGER PUREE [GINGER, WATER], MODIFIED FOOD STARCH, SPICES [INCLUDING PAPRIKA], SEA SALT, LIME JUICE [WATER, LIME JUICE CONCENTRATE, LIME OIL], CAYENNE CHILI PEPPER), CARROTS, TOFU (WATER, SOYBEANS, CALCIUM SULFATE, CALCIUM CHLORIDE), GREEN ONIONS, ROASTED PEANUTS.",0.20780141843971633,0.0,0.0,0.0020555555555555553,0.0,0.0,0.0,0.0,B,0.4,0.34883720930232553,0.34883720930232553,0.0,0.0,0.0,0.0,0.0,0.0,0.059193954659949616,0.04259603469640625,0.012563678920555925,0.009293680297397832,0.012563678920555927,0.0,0.0,0.09809995869475416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPROUTED TOFUPLUS,,0.0,0.0,,0.0,0.0,0.001146341463414634,0.006303571428571428,0.0,0.0,0.0,USDA-NDB-IMPORT,0.9437751004016064,UNKNOWN,1.0,0.046875,0.08154506437768241,0.0,0.08149171270718232,0.0,0.0588,0.041379310344827586,"FISH‚ MEAT‚ EGGS,MEAT,MEAT OTHER THAN POULTRY",0.53125,0.0,0.0,0.0,"EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:E516,EN:NIGARI,EN:E511,EN:ERGOCALCIFEROL,EN:VITAMIN-D,EN:SEA-WATER-EXTRACT",0.6592987804878049,"WATER, ORGANIC WHOLE SOYBEANS, CALCIUM SULFATE, NIGARI (SEA WATER EXTRACT), VITAMIN D2.",0.9397163120567377,0.0,0.0,0.004694444444444445,0.0,0.0,0.0,0.07242798353909465,A,0.2,0.20930232558139533,0.20930232558139533,0.0,0.0,0.0,0.0,1.0,0.04666666666666666,0.0,0.1225,0.0008333333333333333,0.019666666666666666,0.0008333333333333332,0.0,0.0,0.016388888888888887,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1333333333333333e-07,0.0,1.0,0.0,0.0
"WILDWOOD ORGANIC, SPROUTOFU, BAKED TOFU, ALOHA",,0.0,0.0,,0.0,0.0,0.00045853658536585366,0.027303571428571427,0.0,0.0,0.0,USDA-NDB-IMPORT,0.9437751004016064,UNKNOWN,1.0,0.046875,0.12149224166391549,0.0,0.12154696132596685,0.0,0.0529,0.12068965517241378,,0.0,0.0,0.0,0.0,"EN:TOFU,EN:ORANGE-JUICE,EN:FRUIT,EN:CITRUS-FRUIT,EN:FRUIT-JUICE,EN:ORANGE,EN:BROWN-RICE-SYRUP,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:RICE-SYRUP,EN:CANE-SUGAR,EN:SUGAR,EN:SPICE,EN:CONDIMENT,EN:MOLASSES,EN:OLIVE-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:FILTERED-WATER,EN:WATER,EN:SPROUTED-SOYBEANS,EN:LEGUME,EN:SOYA,EN:SOYA-BEAN,EN:NIGARI,EN:E511,EN:CALCIUM-SULFATE0,EN:PINEAPPLE-JUICE-WHOLE-WHEAT,EN:ALCOHOL,EN:NATURAL-FIRMING-AGENT,EN:FIRMING-AGENT,EN:TO-PRESERVE-FRESHNESS",0.4641768292682927,"ORGANIC TOFU (FILTERED WATER, SPROUTED ORGANIC SOYBEANS, NIGARI [MAGNESIUM CHLORIDE, A NATURAL FIRMING AGENT], CALCIUM SULFATE0, FILTERED WATER, ORGANIC PINEAPPLE JUICE ORGANIC WHOLE WHEAT, ORGANIC ALCOHOL [TO PRESERVE FRESHNESS]), ORGANIC ORANGE JUICE CONCENTRATE, ORGANIC BROWN RICE SYRUP, ORGANIC CANE SUGAR, ORGANIC SPICES, ORGANIC MOLASSES, ORGANIC OLIVE OIL.",0.648936170212766,0.0,0.0,0.008833333333333334,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333331,0.011053703703703703,0.019666666666666666,0.011053703703703703,0.0,0.0,0.03263888888888889,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051470588235294115,0.0,0.0,0.0,0.0,0.0
ORGANIC TOFU FIRM,,0.0,0.0,,0.0,0.0,0.0004878048780487805,0.0035714285714285713,0.0,0.0,0.0,USDA-NDB-IMPORT,0.9437751004016064,B,0.2857142857142857,0.6640625,0.05529877847474414,0.0,0.055248618784530384,0.0,0.04,0.034482758620689655,"CEREALS AND POTATOES,LEGUMES",0.21875,0.0,0.0,0.0,"EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:LESS-THAN-2-OF-CALCIUM-SULFATE,EN:E511",0.6760670731707318,"WATER, ORGANIC SOYBEANS, LESS THAN 2% OF CALCIUM SULFATE, MAGNESIUM CHLORIDE.",0.9361702127659575,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,4.11522633744856e-05,A,0.2,0.18604651162790697,0.18604651162790697,0.0,0.0,0.0,0.0,0.0,3.1746031746031745e-05,0.008396305625524769,0.08333333333333333,0.00023518518518518517,0.008333333333333333,0.0002351851851851852,0.0,0.0,0.013888888888888888,SOYBEANS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORGANIC EXTRA FIRM TOFU,,0.0,0.0,,0.0,0.0,0.0008292682926829269,0.006303571428571428,0.0,0.0,0.0,USDA-NDB-IMPORT,0.9437751004016064,A,0.14285714285714285,0.703125,0.06503796632551997,0.0,0.065,0.0,0.0471,0.04068965517241379,"CEREALS AND POTATOES,LEGUMES",0.21875,0.0,0.0,0.0,"EN:WATER,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:LESS-THAN-2-OF-CALCIUM-SULFATE,EN:E511",0.6760670731707318,"WATER, ORGANIC _SOYBEANS_, LESS THAN 2% OF CALCIUM SULFATE, MAGNESIUM CHLORIDE",0.946808510638298,0.0,0.0,0.003333333333333333,0.0,0.0,0.0,4.11522633744856e-05,A,0.2,0.18604651162790697,0.18604651162790697,0.0,0.0,0.0,0.0,0.0,3.968253968253968e-05,0.04030226700251889,0.1103125,0.0008296296296296296,0.009833333333333333,0.0008296296296296295,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SALADE AUX FÈVES DE SOJA EDAMAME,,0.0,0.0,"EN:NUTS,EN:SOYBEANS",0.8461538461538463,0.0,0.0,0.022857142857142857,0.0,0.0,0.0,KILIWEB,0.4698795180722891,UNKNOWN,1.0,0.046875,0.09260482007263124,0.0,0.0925414364640884,0.0,0.055,0.18275862068965518,"COMPOSITE FOODS,ONE-DISH MEALS",0.25,0.0,0.0,0.26717557251908397,"EN:SOY-SAUCE,EN:SAUCE,EN:CHILI-PEPPER,EN:VEGETABLE,FR:NOIR,EN:EDAMAME,EN:LEGUME,EN:SOYA,EN:SOYA-BEAN,FR:BOUCHEES,EN:CASHEW-NUTS,EN:NUT,EN:TREE-NUT,EN:RED-BELL-PEPPER,EN:BELL-PEPPER,EN:CARROT,EN:ROOT-VEGETABLE,EN:BROAD-BEAN,EN:SPINACH,FR:PUREE-DAIL,EN:CORIANDER,EN:HERB,EN:CHILI-PUREE,EN:KALE,EN:CABBAGE,EN:ALGAE,EN:MIRIN,EN:SUNFLOWER-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,FR:GRAINES-DE-SESAME-I,EN:SALT,FR:AU-PIMENT-ETAUX,EN:BLACK-RICE,EN:RICE,EN:WATER,EN:CHICKPEA,FR:DE-SOJA-EDAMAME,EN:PUMPKIN-SEED,EN:SEED,EN:PUMPKIN,EN:DEHYDRATED-POTATO-FLAKES,EN:POTATO,EN:POTATO-FLAKES,EN:GINGER,EN:CONDIMENT,EN:SPICE,FR:PROTEINE-DE-PETITS-POIS,FR:ROUGE-CEPES-DESHYDRATES,EN:BEETROOT,EN:WAKAME,EN:SEAWEED,FR:VINAIGRE-DE-RIZ-ALCOOL-DE-RIZ,FR:NOIX-DE-CAJOU-CONTIENT-CAROTTES,EN:TAMARI,FR:HUILE-DE-GRAINES-DE-SESAME-GRILLEES,EN:LIME-JUICE,EN:FRUIT,EN:CITRUS-FRUIT,EN:FRUIT-JUICE,EN:LIME,EN:PUREE,EN:RED-CHILI-PEPPER,FR:PUREE-DLAIL,FR:POUR,FR:ALGUE-WAKAME-DESHYDRATEE,EN:VINEGAR",0.34375,"SAUCE AU SOJA, AU PIMENT ET AUX : NOIX DE CAJOU (23%) • RIZ NOIR CUIT (22%) (EAU • RIZ : NOIR) • FÈVES DE SOJA EDAMAME (15%) • BOUCHÉES : AUX FÈVES DE SOJA EDAMAME (13%) (POIS CHICHES • : NOIX DE CAJOU • POIVRONS ROUGES • CAROTTES • FÈVES : DE SOJA EDAMAME • GRAINES DE CITROUILLE • FLOCONS DE POMME DE TERRE DÉSHYDRATÉS • HUILE DE TOURNESOL • PURÉE DE GINGEMBRE • PROTÉINE DE PETITS POIS : EPINARDS • PURÉE DAIL • CORIANDRE • PURÉE DE PIMENT : ROUGE CÈPES DÉSHYDRATÉS) • BETTERAVE (6%) • : CAROTTES (6%) • CHOU FRISÉ • ÉPINARDS • ALGUE : WAKAME RÉHYDRATÉE (EAU • ALGUE WAKAME DÉSHYDRATÉE • SEL) • VINAIGRE DE RIZ ALCOOL DE RIZ : MIRIN • HUILE DE TOURNESOL • GRAINES DE SÉSAME I, GRILLÉES SEL. SAUCE AU SOJA, AU PIMENT ETAUX : NOIX DE CAJOU CONTIENT CAROTTES • EAU • NOIX DE CAJOU • SAUCE SOJA TAMARI (EAU • FÈVES DE SOJA • SEL • VINAIGRE) • HUILE DE GRAINES DE SÉSAME GRILLÉES • JUS DE CITRON VERT • PURÉE DE GINGEMBRE • PURÉE DE . PIMENT ROUGE • PURÉE DLAIL • HUILE DE TOURNESOL. POUR",0.7269503546099291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.1627906976744186,0.1627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05833333333333333,0.007962962962962962,0.015,0.007962962962962962,0.0,0.0,0.049999999999999996,"NUTS,PEANUTS",0.9450549450549451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAUCE SOJA SUCRÉE KETJAP SAUS,,0.0,0.0,,0.0,0.0,0.0,0.10357142857142856,0.0,0.0,0.0,FOODVISOR,0.35341365461847385,UNKNOWN,1.0,0.046875,0.17200396170353252,0.0,0.17196132596685082,0.0,0.005,0.017241379310344827,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042708332339922606,0.0,0.0016666666915019332,0.0,0.0,0.0,0.7916666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORGANIC TRADITIONAL SOUP WITH TOFU MISO CUP INSTANT SOUP,,0.0,0.0,,0.0,0.0,0.0,0.07936507936507857,0.0,0.0,0.0,USDA-NDB-IMPORT,0.9437751004016064,UNKNOWN,1.0,0.046875,0.2302740178276659,0.0,0.2302025782688743,0.0,0.11111111111111001,0.0,"COMPOSITE FOODS,ONE-DISH MEALS",0.25,0.0,0.0,0.0,"EN:MISO,EN:CONDIMENT,EN:TOFU,EN:ONION,EN:VEGETABLE,EN:ROOT-VEGETABLE,EN:SPRING-ONION,EN:PARSLEY,EN:HERB,EN:WAKAME-SEAWEED,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:RICE,EN:KOJI,EN:SEA-SALT,EN:SALT,EN:E516,EN:NIGARI,EN:E511,LA:ASPERGILLUS-ORYZAE",0.09908536585365854,"FREEZE-DRIED MISO* (SOYBEANS*, RICE*, KOJI CULTURE [ASPERGILLUS ORYZAE], SEA SALT), FREEZE-DRIED TOFU* (SOYBEANS*, CALCIUM SULFATE, NIGARI [MAGNESIUM CHLORIDE]), ONION POWDER*, GREEN ONIONS*, PARSLEY*, WAKAME SEAWEED.",0.41276595744680855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,1.0,0.7906976744186046,0.7906976744186046,0.0,0.0,0.0,0.0,0.0,0.0,0.30310663308144414,0.23148148148147918,0.36522633744855554,0.0,0.36522633744855554,0.0,0.0,0.46296296296295836,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAUCE SOJA,,0.0,0.0,,0.0,0.0,0.0,0.009464286054883678,0.0,0.0,0.0,FOODVISOR,0.35341365461847385,UNKNOWN,1.0,0.046875,0.04704522944866293,0.0,0.04696132596685083,0.0,0.005,0.017241379310344827,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0016666666915019332,0.0,0.0,0.0,0.006944444444444444,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAKED TOFU WITH TERIYAKI SAUCE,,0.0,0.0,"EN:GLUTEN,EN:SESAME-SEEDS,EN:SOYBEANS",0.5934065934065934,0.0,0.00024390243902439024,0.037785714285714284,0.0,0.0,0.0,ORG-DATABASE-USDA,0.7148594377510039,UNKNOWN,1.0,0.046875,0.09392538791680423,0.0,0.09392265193370165,0.0,0.0378,0.06206896551724138,,0.0,0.0,0.0,0.0,"EN:BROWN-RICE,EN:RICE,EN:GINGER-GARLIC-TERIYAKI-STIR-FRY-SAUCE,EN:BAKED-TOFU,EN:BROCCOLI-FLORET,EN:VEGETABLE,EN:BELL-PEPPER,EN:CARROT,EN:ROOT-VEGETABLE,EN:LIME-JUICE,EN:FRUIT,EN:FRUIT-JUICE,EN:WATER,EN:SHORT-GRAIN-BROWN-RICE,EN:CANOLA-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:RAPESEED-OIL,EN:EXTRA-VIRGIN-OLIVE-OIL,EN:VEGETABLE-OIL,EN:OLIVE-OIL,EN:VIRGIN-OLIVE-OIL,EN:SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:SOY-SAUCE,EN:SAUCE,EN:SAKE,EN:ALCOHOL,EN:GINGER,EN:CONDIMENT,EN:SPICE,EN:PINEAPPLE-JUICE,EN:PINEAPPLE,EN:GARLIC,EN:CORN-STARCH,EN:STARCH,EN:GINGER-VEGETABLE-MIX,EN:SESAME-SEEDS,EN:SEED,EN:SESAME,EN:DISTILLED-VINEGAR,EN:VINEGAR,EN:PAPRIKA,EN:RED-BELL-PEPPER,EN:TOFU,EN:WHEAT,EN:CEREAL,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:SALT,EN:MALTODEXTRIND,EN:SPICES-AND-SPICE-EXTRACTIVES,EN:EVAPORATED-CANE-SUGAR,EN:YEAST-EXTRACT,EN:YEAST,EN:SOY-SAUCE-POWDER,EN:NATURAL-FLAVOURING,EN:FLAVOURING,EN:E516,EN:E509,EN:TURMERIC,EN:PARSLEY,EN:HERB,EN:BLACK-PEPPER,EN:PEPPER,EN:ONION,EN:LEMON,EN:CITRUS-FRUIT",0.021341463414634148,"COOKED BROWN RICE (WATER, SHORT GRAIN BROWN RICE, CANOLA OIL AND EXTRA VIRGIN OLIVE OIL), GINGER GARLIC TERIYAKI STIR FRY SAUCE (SUGAR, SOY SAUCE [WATER, WHEAT, SOYBEAN, SALT], SAKE WINE [SAKE WINE, SALT], WATER, GINGER, PINEAPPLE JUICE CONCENTRATE, GARLIC, CORN STARCH, GINGER VEGETABLE MIX [MALTODEXTRIN {RICE}, SPICES AND SPICE EXTRACTIVES {GINGER, TURMERIC, PARSLEY, BLACK PEPPER}, SALT, EVAPORATED CANE SUGAR, YEAST EXTRACT, SOY SAUCE POWDER {SOYBEANS, WHEAT, SALT}, CANOLA OIL, NATURAL FLAVORS AND FLAVORING {ONION, GARLIC, LEMON, CARROT}], SESAME SEED, DISTILLED VINEGAR, ORGANIC PAPRIKA, RED PEPPER, SPICES), BAKED TOFU (TOFU [WATER, ORGANIC SOYBEANS, CALCIUM SULFATE, CALCIUM CHLORIDE], CANOLA OIL AND EXTRA VIRGIN OLIVE OIL), BROCCOLI FLORETS, BELL PEPPER, CARROT, LIME JUICE.",0.2070921985815603,0.0,0.0,0.00125,0.0,0.0,0.0,0.0,,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044583333333333336,0.014120370370370368,0.004166666666666667,0.01412037037037037,0.0,0.0,0.09097222222222222,,0.0,0.0,3.3074999999999997e-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
