PRODUCT_NAME,ADDITIVES_EN,ADDITIVES_EN_encoded,ALCOHOL_100G,ALLERGENS,ALLERGENS_encoded,ALPHA_LINOLENIC_ACID_100G,ARACHIDIC_ACID_100G,ARACHIDONIC_ACID_100G,BEHENIC_ACID_100G,BIOTIN_100G,CAFFEINE_100G,CALCIUM_100G,CAPROIC_ACID_100G,CAPRYLIC_ACID_100G,CARBOHYDRATES_100G,CARBON_FOOTPRINT_100G,CARBON_FOOTPRINT_FROM_MEAT_OR_FISH_100G,CHLORIDE_100G,CHOLESTEROL_100G,CHROMIUM_100G,COCOA_100G,COPPER_100G,CREATOR,CREATOR_encoded,ECOSCORE_GRADE,ECOSCORE_GRADE_encoded,ECOSCORE_SCORE,ENERGY_100G,ENERGY_FROM_FAT_100G,ENERGY_KCAL_100G,ENERGY_KJ_100G,FAT_100G,FIBER_100G,FOLATES_100G,FOOD_GROUPS_EN,FOOD_GROUPS_EN_encoded,FRUITS_VEGETABLES_NUTS_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_100G,FRUITS_VEGETABLES_NUTS_ESTIMATE_FROM_INGREDIENTS_100G,GONDOIC_ACID_100G,INGREDIENTS_TAGS,INGREDIENTS_TAGS_encoded,INGREDIENTS_TEXT,INGREDIENTS_TEXT_encoded,INSOLUBLE_FIBER_100G,IODINE_100G,IRON_100G,LIGNOCERIC_ACID_100G,MAGNESIUM_100G,MALTODEXTRINS_100G,MANGANESE_100G,MONOUNSATURATED_FAT_100G,NUTRISCORE_GRADE,NUTRISCORE_GRADE_encoded,NUTRISCORE_SCORE,NUTRITION_SCORE_FR_100G,OMEGA_3_FAT_100G,OMEGA_9_FAT_100G,PALMITIC_ACID_100G,PANTOTHENIC_ACID_100G,PHOSPHORUS_100G,PH_100G,POLYOLS_100G,POLYUNSATURATED_FAT_100G,POTASSIUM_100G,PROTEINS_100G,SALT_100G,SATURATED_FAT_100G,SELENIUM_100G,SILICA_100G,SODIUM_100G,SOLUBLE_FIBER_100G,STARCH_100G,SUGARS_100G,TRACES_EN,TRACES_EN_encoded,TRANS_FAT_100G,VITAMIN_A_100G,VITAMIN_B12_100G,VITAMIN_B1_100G,VITAMIN_B2_100G,VITAMIN_B6_100G,VITAMIN_B9_100G,VITAMIN_C_100G,VITAMIN_D_100G,VITAMIN_E_100G,VITAMIN_PP_100G,ZINC_100G
SOYA TEXTURIZADA SABOR CHORIZO,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VEGAN-APP-CHAKIB,0.9674418604651163,UNKNOWN,1.0,0.15503875968992248,0.20005773672055427,0.0,0.0,0.2142194744976816,0.13566739606126915,0.045454545454545456,0.0,,0.0,0.0,0.0,0.0,0.0,"EN:TEXTURISED-SOYA-PROTEIN,EN:SOYA",0.4641393442622951,"PROTEÍNA DE SOYA TEXTURIZADA DESENGRASADO,(_SIN AZÚCARES AÑADIDOS_)",0.561025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.10810810810810811,0.10810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29776674937965264,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RISI FRUTTI VEGAN VADELMA,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MVAINOLA,0.5674418604651162,UNKNOWN,1.0,0.15503875968992248,0.12673210161662818,0.0,0.07446808510638299,0.0,0.03610503282275711,0.0,0.0,"SUGARY SNACKS,SWEETS",1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.6000000000000001,0.35135135135135137,0.35135135135135137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013647642679900747,0.0003225806451612903,0.03620689655172414,0.0,0.0,0.0003225806451612903,0.0,0.0,0.083,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAINBOW BURGER,,0.0,0.0,"EN:NUTS,EN:SOYBEANS,DE:SOJABOHNENFRUCHTFLEISCH",0.7755102040816326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KILIWEB,0.4325581395348837,B,0.16666666666666666,0.7364341085271318,0.1703233256351039,0.0,0.1,0.0,0.04157549234135667,0.0,0.0,,0.0,0.0,0.0,0.3425878252604066,0.0,"EN:VEGETABLE,EN:SWEET-POTATO,EN:ROOT-VEGETABLE,DE:SOJABOHNENFRUCHTFLEISCH-OKARA,EN:SOYA-BEAN,EN:LEGUME,EN:SOYA,EN:POTATO-FLAKES,EN:POTATO,EN:DRY-ROASTED-ALMONDS,EN:NUT,EN:TREE-NUT,EN:ALMOND,EN:CORNMEAL,EN:CEREAL,EN:CORN,DE:KAR,DE:TOFFELSTÄRKE,EN:FLAVOURING-PREPARATION,EN:FLAVOURING,EN:RAPESEED,EN:SPIRIT-VINEGAR,EN:VINEGAR,DE:ZWIEBELEXTRAKT-FERMENTIERT,DE:FLOH,EN:SEED,EN:LEMON-JUICE,EN:FRUIT,EN:FRUIT-JUICE,DE:KONZENTRAT,EN:PARSLEY,EN:HERB,EN:PEPPER,EN:CARROT,EN:WHITE-CABBAGE,EN:CABBAGE,EN:BEETROOT,EN:POTATO-STARCH,EN:STARCH,EN:TURMERIC,EN:CONDIMENT,EN:SPICE",0.5040983606557378,"GEMÜSE 36% (KAROTTEN, WEISSKOHL, RANDEN), SÜSSKARTOFFELN 30%, _SOJABOHNENFRUCHTFLEISCH_ «OKARA» 9%, _SOJABOHNEN_ 5%, KARTOFFELFLOCKEN (KARTOFFELN, KARTOFFELSTÄRKE, CURCUMA), _MANDELN_ GERÖSTET, MAISGRIESS, KAR - TOFFELSTÄRKE, GEWÜRZZUBEREITUNG, RAPSSAMEN, BRANNTWEINESSIG, ZWIEBELEXTRAKT FERMENTIERT, FLOH - SAMENSCHALEN, ZITRONENSAFT - KONZENTRAT, PETERSILIE, PFEFFER.",0.32205128205128203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,0.8,0.5675675675675675,0.5675675675675675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07196029776674938,0.0103225811827957,0.006896551724137931,0.0,0.0,0.0103225811827957,0.0,0.0,0.06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLANT BASED MERGUEZ,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FOODVISOR,0.2651162790697674,B,0.16666666666666666,0.6976744186046511,0.30687066974595845,0.0,0.18014184397163122,0.0,0.13129102844638948,0.05454545454545454,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.6000000000000001,0.4594594594594595,0.4594594594594595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3598014888337469,0.0034408602150537634,0.02413793103448276,0.0,0.0,0.003440860215053764,0.0,0.0,0.016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNUSPERLI,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KILIWEB,0.4325581395348837,B,0.16666666666666666,0.6666666666666667,0.29330254041570436,0.0,0.1723404255319149,0.314064914992272,0.1422319474835886,0.06545454545454546,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,0.4,0.2972972972972973,0.2972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10918114143920597,0.003010752688172043,0.02586206896551724,0.0,0.0,0.0030107526881720434,0.0,0.0,0.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLACK RICE PATTIES,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KILIWEB,0.4325581395348837,B,0.16666666666666666,0.627906976744186,0.2710739030023095,0.0,0.15886524822695036,0.2902627511591963,0.08533916849015316,0.07272727272727272,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,0.4,0.2972972972972973,0.2972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06699751861042184,0.002150537634408602,0.05862068965517241,0.0,0.0,0.0021505376344086026,0.0,0.0,0.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGANAISE,E412 - GUAR GUM,0.8921568627450981,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPENFOOD-CH-IMPORT,0.5953488372093023,UNKNOWN,1.0,0.15503875968992248,0.6177829099307159,0.0,0.33333333333333337,0.661514683153014,0.5470459518599562,0.00909090909090909,0.0,"FATS AND SAUCES,DRESSINGS AND SAUCES",0.42105263157894735,0.0,0.0,0.0,0.0,"EN:SUNFLOWER-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,EN:WATER,EN:TABLE-VINEGAR,EN:VINEGAR,EN:CORN-STARCH,EN:STARCH,EN:UNREFINED-CANE-SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:SUGAR,EN:CANE-SUGAR,EN:UNREFINED-SUGAR,EN:SEA-SALT,EN:SALT,EN:PLANT-PROTEIN,EN:PROTEIN,EN:THICKENER,EN:CONCENTRATED-LEMON-JUICE,EN:FRUIT,EN:FRUIT-JUICE,EN:LEMON-JUICE,FR:DE-PRODUCTION-ETRANGERE,FR:FARINE-DE-GRAINES-DE-GUAR-ET-FARINE-DE-GRAINES-DE-CAROUBE",0.4487704918032787,"HUILE DE TOURNESOL*, EAU, VINAIGRE DE TABLE*, AMIDON DE MAÏS*, SUCRE DE CANNE BRUT*, SEL MARIN*, PROTÉINES VÉGÉTALES*, ÉPAISSISSANTS: FARINE DE GRAINES DE GUAR *ET FARINE DE GRAINES DE CAROUBE*, JUS DE CITRON CONCENTRÉ*. * DE PRODUCTION BIOLOGIQUE ÉTRANGÈRE",0.3764102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,0.8,0.6486486486486487,0.6486486486486487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008684863523573201,0.0032258064516129032,0.06896551724137931,0.0,0.0,0.0032258064516129032,0.0,0.0,0.03,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUGGETS DE LÉGUMES,,0.0,0.0,EN:GLUTEN,0.29591836734693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KILIWEB,0.4325581395348837,A,0.0,0.7751937984496124,0.2803117782909931,0.0,0.1645390070921986,0.0,0.05579868708971553,0.0,0.0,,0.0,0.0,0.0,0.22179096201829776,0.0,"EN:BREAD-CRUMBS,EN:COATING,EN:VEGETABLE,EN:SWEET-CORN,EN:CEREAL,EN:CORN,EN:WHEAT-PROTEIN,EN:PROTEIN,EN:PLANT-PROTEIN,EN:WHEAT-FLOUR,EN:FLOUR,EN:WHEAT,EN:CEREAL-FLOUR,EN:SUNFLOWER-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:VEGETABLE-OIL,FR:PREPARATION-D-EPICES,EN:RICE-FLOUR,EN:RICE,EN:WHEAT-GLUTEN,EN:GLUTEN,EN:SPICE,EN:CONDIMENT,EN:LEMON-JUICE,EN:FRUIT,EN:FRUIT-JUICE,EN:SALT,EN:YEAST,EN:CARROT,EN:ROOT-VEGETABLE,EN:GARDEN-PEAS,EN:LEGUME,EN:PEA,EN:GREEN-PEAS,EN:BELL-PEPPER",0.08709016393442623,"CHAPELURE (FARINE DE _BLÉ_, SEL DE CUISINE, LEVURE, ÉPICES) LÉGUMES 24% (CAROTTES, PETITS POIS, POIVRONS), MAÏS DOUX 18%, PROTÉINE DE _BLÉ_ 12%, FARINE DE _BLÉ_, HUILE DE TOURNESOL, PRÉPARATION D'ÉPICES, FARINE DE RIZ, GLUTEN DE _BLÉ_, ÉPICES, JUS DE CITRON",0.1517948717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,0.4,0.2702702702702703,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12406947890818859,0.002150537634408602,0.006896551724137931,0.0,0.0,0.0021505376344086026,0.0,0.0,0.033,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLANT-BASED MUSHROOM BURGER,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KILIWEB,0.4325581395348837,B,0.16666666666666666,0.627906976744186,0.17147806004618937,0.0,0.10070921985815603,0.0,0.03391684901531729,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,0.4,0.2702702702702703,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08064516129032259,0.0023655913978494624,0.0034482758620689655,0.0,0.0,0.0023655913978494624,0.0,0.0,0.024,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLANT BASED POIS CHICHES,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPENFOODFACTS-CONTRIBUTORS,0.6,UNKNOWN,1.0,0.15503875968992248,0.08573903002309469,0.0,0.05035460992907802,0.0,0.020787746170678335,0.00909090909090909,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,0.4,0.24324324324324326,0.24324324324324326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039702233250620354,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIO CHILI WÜRSTLI,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KILIWEB,0.4325581395348837,B,0.16666666666666666,0.7674418604651163,0.3039838337182448,0.0,0.18014184397163122,0.32550231839258115,0.13129102844638948,0.050909090909090904,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.6000000000000001,0.4864864864864865,0.4864864864864865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3598014888337469,0.0034408602150537634,0.02413793103448276,0.0,0.0,0.003440860215053764,0.0,0.0,0.016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEMPEH NUGGETS,"E14XX - MODIFIED STARCH,E450 - DIPHOSPHATES,E500 - SODIUM CARBONATES",0.26143790849673204,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KILIWEB,0.4325581395348837,B,0.16666666666666666,0.6666666666666667,0.22575057736720555,0.0,0.1326241134751773,0.0,0.07439824945295405,0.0,0.0,,0.0,0.0,0.0,0.17558451159781907,0.0,"FR:TEMPEH-A-BASE-DE-SOJA,EN:VEGETABLE,EN:WATER,EN:WHEAT-FLOUR,EN:CEREAL,EN:FLOUR,EN:WHEAT,EN:CEREAL-FLOUR,EN:HOT-SAUCE,EN:SAUCE,EN:CORN-FLOUR,EN:CORN,EN:COLZA-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:RAPESEED-OIL,EN:MIRIN,EN:WHEAT-PROTEIN,EN:PROTEIN,EN:PLANT-PROTEIN,EN:BREADCRUMBS,EN:COATING,EN:MODIFIED-WHEAT-STARCH,EN:STARCH,EN:MODIFIED-STARCH,EN:WHEAT-STARCH,EN:POWDERED-CONDIMENT,EN:CONDIMENT,EN:SOY-SAUCE,EN:SALT,EN:ONION,EN:ROOT-VEGETABLE,EN:GLUCOSE,EN:ADDED-SUGAR,EN:MONOSACCHARIDE,EN:RAISING-AGENT,EN:E450,EN:CURRY,EN:SPICE,EN:SUNFLOWER-OIL,EN:VEGETABLE-OIL,EN:CARROT,EN:GARDEN-PEAS,EN:LEGUME,EN:PEA,EN:GREEN-PEAS,EN:BELL-PEPPER,FR:PEPERONCINI,EN:UNREFINED-CANE-SUGAR,EN:DISACCHARIDE,EN:SUGAR,EN:CANE-SUGAR,EN:UNREFINED-SUGAR,EN:CHILI-PEPPER,EN:APPLE-VINEGAR,EN:VINEGAR,FR:AMIDON-DE-MAIS-VISQUEUX,EN:IODISED-SALT,EN:GARLIC,EN:GLUCOSE-SYRUP,EN:ALCOHOL-VINEGAR,EN:RICE-EXTRACT,EN:RICE,EN:MOLASSES,EN:YEAST,EN:E500,FR:A-BASE-DE-BLE",0.9456967213114754,"TEMPEH À BASE DE SOJA 30%, LÉGUMES 19% (CAROTTES, PETITS POIS, POIVRONS, PEPERONCINI), EAU, FARINE DE BLÉ, SAUCE CHILI 9,5% (SUCRE DE CANNE BRUT, EAU, CHILI, VINAIGRE DE POMMES, AMIDON DE MAÏS VISQUEUX, SEL DE CUISINE IODÉ, AIL), FARINE DE MAÏS, HUILE DE COLZA, SAUCE MIRIN (SIROP DE GLUCOSE [À BASE DE BLÉ], EAU, VINAIGRE D'ALCOOL, EXTRAIT DE RIZ, SUCRE, MÉLASSE), PROTÉINE DE BLÉ, CHAPELURE (FARINE DE BLÉ, SEL DE CUISINE, LEVURE), AMIDON MODIFIÉ DE BLÉ, CONDIMENT EN POUDRE (CONTIENT CÉLERI), SAUCE DE SOJA (CONTIENT BLÉ), AMIDON DE BLÉ, SEL DE CUISINE, OIGNON EN POUDRE, GLUCOSE, POUDRES À LEVER: E500 ET E450, CURRY EN POUDRE (CONTIENT MOUTARDE), HUILE DE TOURNESOL.",0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.6000000000000001,0.35135135135135137,0.35135135135135137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13647642679900746,0.0032258064516129032,0.010344827586206896,0.0,0.0,0.0032258064516129032,0.0,0.0,0.068,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIO BURGER,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KILIWEB,0.4325581395348837,B,0.16666666666666666,0.627906976744186,0.24047344110854504,0.0,0.14113475177304965,0.0,0.0787746170678337,0.09272727272727271,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.13513513513513514,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18610421836228289,0.002150537634408602,0.010344827586206896,0.0,0.0,0.0021505376344086026,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GARDEN GOURMET SENSATIONAL PAVÉ CRU NATURE SOJA 226G,"E461 - METHYL CELLULOSE,E525 - POTASSIUM HYDROXIDE",0.9575163398692811,0.0,"EN:GLUTEN,EN:SOYBEANS",0.4693877551020408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KILIWEB,0.4325581395348837,B,0.16666666666666666,0.7364341085271318,0.23585450346420322,0.0,0.1397163120567376,0.2525502318392581,0.14770240700218817,0.28909090909090907,0.0,"FISH‚ MEAT‚ EGGS,MEAT,MEAT OTHER THAN POULTRY",0.5526315789473684,0.0,0.0,0.00308043002803191,0.0,"EN:REHYDRATED-SOY-PROTEIN,EN:PROTEIN,EN:PLANT-PROTEIN,EN:HYDROLYSED-VEGETABLE-PROTEIN,EN:SOY-PROTEIN,EN:DEHYDRATED-SOY-PROTEIN,EN:WATER,EN:COLZA-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:RAPESEED-OIL,EN:COCONUT-OIL,EN:VEGETABLE-OIL,EN:ALCOHOL-VINEGAR,EN:VINEGAR,EN:FLAVOURING,EN:STABILISER,EN:CORN-STARCH,EN:STARCH,FR:CONCENTRES,EN:SALT,EN:ACIDITY-REGULATOR,EN:BARLEY-MALT-EXTRACT,EN:CEREAL,EN:MALT,EN:MALTED-BARLEY,FR:EN-POUDRE,EN:SOY-SAUCE,EN:SAUCE,EN:E461,EN:APPLE,EN:FRUIT,EN:BEETROOT,EN:VEGETABLE,EN:ROOT-VEGETABLE,EN:CARROT,EN:ROSELLE-FLOWER,EN:PLANT,EN:E525,EN:GLUTEN,EN:SOYA,EN:WHEAT",0.3627049180327869,"PROTÉINES DE SOJA RÉHYDRATÉES 48% (EAU, PROTÉINES DE SOJA CONCENTRÉES 20,4%), EAU, HUILES VÉGÉTALES (COLZA, NOIX DE COCO), VINAIGRE D'ALCOOL, ARÔMES, STABILISANT : MÉTHYLCELLULOSE ; AMIDON DE MAÏS, CONCENTRÉS VÉGÉTAUX (POMME, BETTERAVE, CAROTTE, HIBISCUS), SEL, CORRECTEUR D'ACIDITÉ : HYDROXYDE DE POTASSIUM ; EXTRAIT DE MALT D'ORGE (GLUTEN) EN POUDRE, SAUCE SOJA (SOJA, BLE, SEL). PEUT CONTENIR : OEUFS, SESAME, CELERI, MOUTARDE.",0.5743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,0.2,0.1891891891891892,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17369727047146402,0.001935483870967742,0.06724137931034482,0.0,0.0,0.001935483870967742,0.0,0.0,0.01,"CELERY,EGGS,MUSTARD,SESAME SEEDS",0.08287292817679558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGETABLE SPRING ROLLS ,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIMOQWERTZ,0.1813953488372093,UNKNOWN,1.0,0.15503875968992248,0.3146651270207852,0.0,0.0,0.3369397217928903,0.1422319474835886,0.045454545454545456,0.0,"COMPOSITE FOODS,ONE-DISH MEALS",0.3421052631578947,0.0,0.0,0.3973754736161168,0.0,"EN:VEGETABLE,EN:VERMICELLI,EN:WATER,EN:WHEAT-FLOUR,EN:CEREAL,EN:FLOUR,EN:WHEAT,EN:CEREAL-FLOUR,EN:VEGETABLE-OIL,EN:OIL-AND-FAT,EN:VEGETABLE-OIL-AND-FAT,EN:POTATO,EN:ROOT-VEGETABLE,EN:SUGAR,EN:ADDED-SUGAR,EN:DISACCHARIDE,EN:IODISED-SALT,EN:SALT,EN:POTATO-STARCH,EN:STARCH,EN:CORN-STARCH,EN:PEPPER,EN:SEED,EN:DEXTROSE,EN:MONOSACCHARIDE,EN:GLUCOSE,EN:CABBAGE,EN:ONION,EN:CARROT,EN:MUSHROOM,EN:SOYA-OIL,EN:SESAME-OIL,EN:MUNG-BEAN,EN:LEGUME,EN:GARDEN-PEAS,EN:PEA,EN:GREEN-PEAS",0.5051229508196722,"LÉGUMES 43% (CHOU, OIGNONS, CAROTTES, CHAMPIGNONS), VERMICELLES 17% (FARINES [HARICOTS MUNGO ET PETITS POIS], EAU), EAU, FARINE DE BLÉ, HUILES VÉGÉTALES (HUILE DE SOJA, HUILE DE SÉSAME), POMMES DE TERRE, SUCRE, SEL DE CUISINE IODÉ, FÉCULE DE POMMES DE TERRE, AMIDON DE MAÏS, POIVRE, DEXTROSE.",0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.6000000000000001,0.32432432432432434,0.32432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031017369727047148,0.0017204301075268817,0.034482758620689655,0.0,0.0,0.001720430107526882,0.0,0.0,0.025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SENSATIONAL SAUCISSE,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KILIWEB,0.4325581395348837,B,0.16666666666666666,0.6976744186046511,0.21247113163972287,0.0,0.124822695035461,0.0,0.10940919037199125,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.6000000000000001,0.3783783783783784,0.3783783783783784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18362282878411912,0.0023655913978494624,0.0793103448275862,0.0,0.0,0.0023655913978494624,0.0,0.0,0.006999999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
